run_id,map,effective_map,demand,demand_vehicles,demand_start_time,demand_end_time,population_set,pop_seed,scenario,controller,flags,driver_profile,population_file,status,wall_seconds,log_file,vehicles_count,mean_wait_s,p95_wait_s,mean_travel_s,p95_travel_s,mean_time_loss_s,mean_speed_mps,mean_co2_g,mean_fuel_g,planned_trips,completed_trips,unfinished_trips,censoring_rate,mp_switch_margin_count,mp_switch_max_green_count,mp_nmin_hold_step_count,mp_spillback_block_event_count,mp_spillback_release_event_count,mp_spillback_block_step_count,mp_platoon_extend_step_count,mp_fairness_positive_bonus_count,mp_fairness_bonus_sum
bologna__peak__high__seed1__mp_downstream_b08,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_downstream_b08,mp,--downstream-penalty --downstream-beta 0.8 --downstream-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_high_seed1.yaml,ok,979.362,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__high__seed1__mp_downstream_b08/vehicle_metrics.csv,1939,1468.844765,4003.5,1914.019598,4710.3,1710.086529,3.908051,-37545632.817051,-37548181.604889,5000,1939,3061,61.22,18451.0,1047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_downstream_b04,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_downstream_b04,mp,--downstream-penalty --downstream-beta 0.4 --downstream-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_high_seed1.yaml,ok,992.74,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__high__seed1__mp_downstream_b04/vehicle_metrics.csv,1872,1484.786325,4113.35,1908.73344,4815.7,1711.441827,4.105465,-31363073.426863,-31365593.529206,5000,1872,3128,62.56,18249.0,969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_fair_mu5_w20,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_fair_mu5_w20,mp,--fairness --fairness-mu 5.0 --fairness-w-half 20.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_high_seed1.yaml,ok,848.63,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__high__seed1__mp_fair_mu5_w20/vehicle_metrics.csv,2700,1239.252593,3803.05,1706.022222,4476.0,1507.357889,4.594311,-22071428.736953,-22073804.095475,5000,2700,2300,46.0,8904.0,1014.0,0.0,0.0,0.0,0.0,0.0,130629.0,503502.929991
bologna__peak__high__seed1__mp_super,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_super,mp,--super-router --super-load-ref 3.5 --super-low-load 0.40 --super-high-load 0.65 --super-imbalance-threshold 0.55 --super-platoon-threshold 0.70 --super-downstream-threshold 0.92 --super-mode-streak 4 --super-nmin-load 0.78 --super-lta-gain 0.60 --super-lta-sat-flow 0.50 --super-nmin-alpha 1.20 --super-nmin-floor 4 --super-nmin-min-green 4.0 --super-nmin-demand-gain 0.40 --super-nmin-empty-release-seconds 1.5,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_high_seed1.yaml,ok,1237.718,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__high__seed1__mp_super/vehicle_metrics.csv,3613,1426.840852,3498.8,2062.077775,4576.4,1857.645729,3.744019,-18574677.618834,-18577423.1547,5000,3613,1387,27.74,3705.0,0.0,0.0,327.0,299.0,29718.0,0.0,22435.0,48321.785337
bologna__peak__high__seed1__mp_spillback_on85_off70,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_spillback_on85_off70,mp,--spillback --spillback-on 0.85 --spillback-off 0.70 --spillback-min-halts 2 --spillback-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_high_seed1.yaml,ok,1054.591,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__high__seed1__mp_spillback_on85_off70/vehicle_metrics.csv,2761,1257.575516,3814.0,1712.068091,4558.0,1510.877606,4.72224,-24961301.956265,-24963661.647821,5000,2761,2239,44.78,6661.0,1084.0,0.0,875.0,853.0,98645.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_spillback_on90_off80,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_spillback_on90_off80,mp,--spillback --spillback-on 0.90 --spillback-off 0.80 --spillback-min-halts 3 --spillback-alpha 0.30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_high_seed1.yaml,ok,1063.477,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__high__seed1__mp_spillback_on90_off80/vehicle_metrics.csv,2644,1245.048411,3833.7,1689.42587,4524.0,1490.554474,4.835675,-23671635.094164,-23673989.190076,5000,2644,2356,47.12,6580.0,1054.0,0.0,838.0,813.0,88326.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_switch_eps1,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_switch_eps1,mp,--switch-epsilon 1.0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_high_seed1.yaml,ok,802.829,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__high__seed1__mp_switch_eps1/vehicle_metrics.csv,2684,1288.355067,3725.55,1732.544337,4445.1,1531.617671,4.843399,-25564659.711372,-25567039.983653,5000,2684,2316,46.32,5415.0,1712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__fixed_program0,bologna,bologna,high,5000,0.0,3600.0,peak,1,fixed_program0,fixed,--fixed-program-id 0,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_high_seed1.yaml,ok,470.916,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__high__seed1__fixed_program0/vehicle_metrics.csv,3579,1355.563006,3633.2,1939.488125,4670.0,1732.034652,3.941007,-20924281.928146,-20926943.481745,5000,3579,1421,28.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_switch_rel005,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_switch_rel005,mp,--switch-epsilon-rel 0.05,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_high_seed1.yaml,ok,795.8,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__high__seed1__mp_switch_rel005/vehicle_metrics.csv,2641,1091.055661,3507.0,1528.688754,4226.0,1327.246119,5.068673,-25756921.022118,-25759035.726174,5000,2641,2359,47.18,6885.0,1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__fixed_tuned,bologna,bologna,high,5000,0.0,3600.0,peak,1,fixed_tuned,fixed,--fixed-program-id 0 --fixed-main-green-seconds 30,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_high_seed1.yaml,ok,493.726,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__high__seed1__fixed_tuned/vehicle_metrics.csv,3206,1435.625702,3823.75,1960.38116,4747.25,1761.040197,3.54237,-16557046.228851,-16559683.399776,5000,3206,1794,35.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_platoon_x2,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_platoon_x2,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 2.0 --platoon-guard-occ 0.90,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_high_seed1.yaml,ok,1080.21,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__high__seed1__mp_platoon_x2/vehicle_metrics.csv,2666,1164.337959,3804.75,1600.794824,4582.0,1401.08497,5.081751,-22985510.391091,-22987728.397511,5000,2666,2334,46.68,7017.0,1073.0,0.0,0.0,0.0,0.0,527.0,0.0,0.0
bologna__peak__high__seed1__mp_switch_rel010,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_switch_rel010,mp,--switch-epsilon-rel 0.10,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_high_seed1.yaml,ok,754.717,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__high__seed1__mp_switch_rel010/vehicle_metrics.csv,2601,1217.696655,3819.0,1667.707805,4564.0,1467.911699,4.907361,-25689605.812115,-25691915.849346,5000,2601,2399,47.98,6653.0,1138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bologna__peak__high__seed1__mp_platoon_x4,bologna,bologna,high,5000,0.0,3600.0,peak,1,mp_platoon_x4,mp,--platoon-extension --platoon-headway-threshold 2.1 --platoon-gap-out-seconds 2.1 --platoon-max-extra-green 4.0 --platoon-guard-occ 0.90,human_light,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/populations/bologna_peak_high_seed1.yaml,ok,1061.613,/home/lugozzi/Desktop/tirocinio/Codice/sumo-traffic-control/logs/ablation/runs/run_0023_20260526_151234/runs/bologna__peak__high__seed1__mp_platoon_x4/vehicle_metrics.csv,2596,1211.996918,3867.75,1654.92527,4620.5,1452.460636,5.002259,-27576419.162099,-27578692.31544,5000,2596,2404,48.08,6675.0,1056.0,0.0,0.0,0.0,0.0,842.0,0.0,0.0
